2.726617,1
2.726617,3
2.726617,5
4.07154,1
4.07154,3
4.07154,4
5.593115,0
5.593115,2
5.593115,3
6.849531,2
6.849531,3
7.06447,4
7.239194,5
7.803715,3
7.943534,5
8.378226,4
8.724645,2
8.724645,3
8.724645,5
10.32923,1
10.32923,2
10.32923,4
11.37438,1
11.37438,2
11.59058,3
11.8966,5
11.8966,2
11.8966,4
13.07035,2
13.24452,2
13.41893,5
13.80849,4
14.23845,3
14.58857,2
14.93625,4
15.54834,1
15.54834,2
16.54856,0
16.54856,2
16.54856,3
18.06942,1
18.06942,2
18.06942,5
19.24551,1
19.46136,3
19.63631,5
20.2031,2
20.37722,4
20.85532,3
20.85532,5
21.25719,2
21.25719,4
22.82368,4
22.82368,1
22.82368,3
23.82324,0
23.91349,3
24.39353,0
24.39353,2
24.39353,4
25.52369,2
25.69783,2
25.8727,5
26.26296,4
26.70042,3
27.04865,2
27.438,3
28.57022,1
28.57022,3
28.57022,4
29.00347,2
29.00347,4
29.00347,5
30.56968,0
30.56968,2
30.56968,3
31.79489,2
31.92557,2
32.09888,3
33.05252,5
33.18359,4
33.70885,2
33.70885,5
33.70885,3
34.84826,2
34.84826,3
35.23876,1
35.23876,2
35.23876,4
36.67098,4
36.67098,2
36.67098,0
36.84277,1
36.84277,5
36.84277,3
39.31963,2
39.58331,3
39.75625,2
39.93034,5
40.10606,0
40.45465,0
40.84625,2
40.84625,0
41.06353,3
41.24017,2
41.24017,0
41.45753,5
41.63317,0
42.02478,0
42.41727,2
42.41727,0
42.68026,3
42.80859,2
42.80859,0
42.98177,5
43.15447,0
43.37454,4
43.54827,4
43.59211,0
43.80938,3
43.98326,0
43.98326,3
44.15775,2
44.3755,0
44.3755,2
44.55082,4
44.77086,0
45.1628,0
45.51125,2
45.51125,0
45.72832,3
45.94587,2
45.94587,0
46.07724,5
46.29468,0
46.68686,0
47.07904,2
47.12155,0
47.29683,3
47.47126,0
47.47126,2
47.69652,5
47.87062,0
48.26379,0
48.65746,0
48.70008,2
48.8742,3
49.04924,2
49.04924,0
49.22316,4
49.44107,0
49.66051,5
49.83558,5
49.83558,0
50.05407,4
50.23006,0
50.27353,4
50.44944,3
50.62479,3
50.62479,0
50.79904,4
51.01668,0
51.36689,0
51.76143,0
51.8054,2
51.98055,3
52.19705,0
52.19705,2
52.36957,4
52.54474,0
52.89502,0
53.33321,0
53.33321,2
53.55352,3
53.72851,0
53.72851,2
53.90378,4
54.12228,0
54.51412,0
54.91084,2
54.91084,0
55.13052,3
55.30509,2
55.30509,0
55.47939,4
55.69712,0
55.86996,4
56.0869,4
56.0869,0
56.26279,3
56.43687,3
56.43687,0
56.65681,2
56.83093,0
56.83093,2
57.09164,3
57.22417,0
57.65663,0
58.00322,2
58.00322,0
58.22253,3
