3.247066,4
4.108532,1
6.659786,5
7.073951,4
7.52125,2
10.10567,5
10.9837,1
14.40059,3
14.74849,3
15.0467,3
15.3449,3
15.67623,3
15.90817,4
16.12354,3
16.48801,3
16.78622,3
17.10099,3
17.3992,3
17.64771,1
17.84651,4
18.19442,4
18.45949,4
18.8074,4
19.1056,4
19.33754,5
19.55291,3
19.90082,3
20.19902,3
20.54693,3
20.79543,5
21.06051,4
21.25931,3
21.60722,3
21.90543,3
22.23677,3
22.53498,3
22.76691,1
22.99885,2
23.29705,2
23.62839,2
23.95973,2
24.30764,2
24.50644,4
24.68868,2
24.98689,2
25.33479,2
25.66613,2
25.98091,2
26.19628,3
26.39508,2
26.75956,2
27.04618,2
27.42722,2
27.70886,3
27.90766,1
28.12304,2
28.45438,2
28.76915,2
29.10049,2
29.3987,2
29.58093,1
29.81287,4
30.12765,4
30.45899,4
30.8069,4
31.13824,4
31.32048,5
31.58555,3
31.88376,3
32.18197,3
32.51331,3
32.82809,3
33.04346,1
33.27539,3
33.60674,3
33.90495,3
34.25286,3
34.51793,5
34.76644,4
35.01495,3
35.31316,3
35.62794,3
35.94271,3
36.25749,3
36.48943,4
36.68824,2
37.00302,2
37.30123,2
37.68227,2
37.98048,2
38.19586,3
38.4278,2
38.72601,2
39.04079,2
39.3887,2
39.70348,2
39.90228,2
40.11765,4
40.449,4
40.73611,4
41.08403,4
41.38224,4
41.84612,0
42.27686,0
42.70761,0
43.13836,0
43.5691,0
43.99985,0
44.41403,0
44.41403,5
44.86134,0
45.27552,0
45.27552,3
45.6897,0
46.10389,0
46.51807,0
46.96538,0
47.42926,0
47.82687,0
47.82687,4
48.24105,0
48.24105,3
48.68837,0
48.68837,2
49.13568,0
49.54986,0
49.94747,0
50.39479,0
50.80897,0
51.25628,0
51.28942,5
51.68703,0
52.08464,0
52.08464,3
52.51543,0
52.96271,0
53.37689,0
53.80763,0
54.22181,0
54.68911,0
54.68911,1
55.10329,0
55.10329,2
55.56717,0
55.56717,3
55.96479,0
56.37896,0
56.80971,0
57.24046,0
57.65464,0
58.11852,0
58.11852,4
58.56584,0
58.98002,0
58.98002,5
59.37763,0
59.37763,4
59.82494,1
59.84151,0
60.28883,0
60.28883,3
60.66987,4
60.66987,0
61.08405,0
61.54793,0
61.97868,2
61.97868,0
62.12778,3
62.26032,4
62.40943,5
62.40943,0
62.80704,0
63.25435,0
63.70167,0
64.0827,0
64.52991,0
64.94401,0
64.94401,4
65.42435,0
65.82187,2
65.83843,0
66.23596,0
66.66661,0
67.09728,0
67.56107,0
67.94203,0
68.39367,0
68.80776,0
69.25499,0
69.66908,0
70.11629,0
70.56351,0
70.9776,0
71.42482,0
71.83892,0
72.28616,0
72.66711,0
72.899,1
73.11433,0
73.34621,1
73.52842,0
73.76033,1
73.97566,0
74.20755,1
74.40632,0
74.60509,1
74.82042,0
75.05231,1
75.26764,0
75.4664,1
75.74799,0
75.91364,1
76.1124,0
76.32772,1
76.55961,0
76.77494,1
76.97371,0
77.2056,1
77.42092,0
77.61968,1
77.85158,0
78.08347,1
78.2988,0
78.49756,1
78.76258,0
78.94478,1
79.17667,0
79.32574,1
79.54107,5
79.87234,3
80.18705,4
80.41894,5
80.68395,3
80.98209,4
81.2968,5
81.59496,3
81.87904,4
82.16064,5
82.42565,3
82.7238,4
82.97225,5
